clean_date,hour,pm 2.5 (Plume AQI),pm 10 (Plume AQI)
2020-10-03,20,54.8,32.7
2020-10-03,21,19.1,16.0
2020-10-03,22,28.3,20.4
2020-10-03,23,20.2,18.9
2020-10-04,0,14.7,17.4
2020-10-04,1,12.2,16.8
2020-10-04,2,9.7,16.3
2020-10-04,3,11.8,18.5
2020-10-04,4,18.3,19.8
2020-10-04,5,15.8,23.9
2020-10-04,6,20.4,16.4
2020-10-04,7,19.6,16.9
2020-10-04,8,13.9,24.6
2020-10-04,9,10.9,19.1
2020-10-04,10,14.0,22.2
2020-10-04,11,18.7,23.6
2020-10-04,12,10.2,20.0
2020-10-04,13,9.6,21.7
2020-10-04,14,64.7,34.5
2020-10-04,15,50.5,26.6
2020-10-04,16,52.4,28.1
2020-10-04,17,49.2,26.9
2020-10-04,18,45.8,25.1
2020-10-04,19,39.8,22.0
2020-10-04,20,40.5,24.3
2020-10-04,21,37.1,20.4
2020-10-04,22,48.7,27.4
2020-10-04,23,36.8,22.2
2020-10-05,0,12.3,22.7
2020-10-05,1,14.2,26.2
2020-10-05,2,12.4,25.3
2020-10-05,3,11.8,25.3
2020-10-05,4,13.9,28.6
2020-10-05,5,14.2,29.7
2020-10-05,6,15.3,28.9
2020-10-05,7,49.4,32.4
2020-10-05,8,55.8,32.8
2020-10-05,9,53.4,34.3
2020-10-05,10,46.6,38.9
2020-10-05,11,58.7,36.0
2020-10-05,12,43.2,32.6
2020-10-05,13,36.2,32.0
2020-10-05,14,34.7,26.0
2020-10-05,15,38.4,29.6
2020-10-05,16,31.3,26.8
2020-10-05,17,37.0,28.8
2020-10-05,18,30.6,29.5
2020-10-05,19,42.0,33.2
2020-10-05,20,34.4,30.8
2020-10-05,21,42.7,37.3
2020-10-05,22,48.1,35.5
2020-10-05,23,35.3,37.5
2020-10-06,0,24.4,40.5
2020-10-06,1,30.3,35.6
2020-10-06,2,31.0,37.0
2020-10-06,3,34.6,53.9
2020-10-06,4,34.8,49.3
2020-10-06,5,35.2,63.3
2020-10-06,6,65.1,55.0
2020-10-06,7,49.0,54.3
2020-10-06,8,47.2,64.6
2020-10-06,9,48.2,66.7
2020-10-06,10,47.2,69.2
2020-10-06,11,41.9,40.1
2020-10-06,12,38.0,46.8
2020-10-06,13,32.7,61.7
2020-10-06,14,37.2,54.4
2020-10-06,15,50.5,64.3
2020-10-06,16,53.6,59.3
2020-10-06,17,41.4,51.1
2020-10-06,18,29.8,43.8
2020-10-06,19,31.5,47.7
2020-10-06,20,26.4,43.2
2020-10-06,21,17.5,27.5
2020-10-06,22,17.4,27.5
2020-10-06,23,15.8,27.4
2020-10-07,0,16.9,31.2
2020-10-07,1,15.2,31.3
2020-10-07,2,14.8,31.7
2020-10-07,3,13.9,29.8
2020-10-07,4,15.1,32.3
2020-10-07,5,15.8,35.8
2020-10-07,6,17.4,38.0
2020-10-07,7,24.7,54.6
2020-10-07,8,30.0,44.0
2020-10-07,9,30.4,51.1
2020-10-07,10,20.8,46.3
2020-10-07,11,26.2,49.8
2020-10-07,12,22.2,50.8
2020-10-07,13,25.4,37.2
2020-10-07,14,23.0,42.6
2020-10-07,15,20.4,42.0
2020-10-07,16,13.1,29.8
2020-10-07,17,12.5,26.3
2020-10-07,18,17.2,41.6
2020-10-07,19,14.9,35.7
2020-10-07,20,14.7,33.7
2020-10-07,21,15.6,35.0
2020-10-07,22,14.7,34.5
2020-10-07,23,14.5,35.2
2020-10-08,0,14.5,36.1
2020-10-08,1,14.3,36.5
2020-10-08,2,13.6,35.2
2020-10-08,3,11.9,31.2
2020-10-08,4,7.5,20.4
2020-10-08,5,5.5,13.6
2020-10-08,6,5.0,13.0
2020-10-08,7,11.3,27.9
2020-10-08,8,10.4,23.9
2020-10-08,9,9.9,20.7
2020-10-08,10,13.5,28.6
2020-10-08,11,16.4,27.4
2020-10-08,12,17.8,41.8
2020-10-08,13,5.3,12.1
2020-10-08,14,9.8,11.6
2020-10-08,15,10.0,11.0
2020-10-08,16,7.9,9.3
2020-10-08,17,6.5,12.9
2020-10-08,18,3.4,8.7
2020-10-08,19,3.1,7.1
2020-10-08,20,2.6,6.6
2020-10-08,21,2.4,6.1
2020-10-08,22,2.1,4.6
2020-10-08,23,2.3,6.3
2020-10-09,0,2.5,6.9
2020-10-09,1,2.2,5.2
2020-10-09,2,2.7,7.4
2020-10-09,3,2.2,6.6
2020-10-09,4,2.9,8.0
2020-10-09,5,3.2,8.7
2020-10-09,6,2.8,7.7
2020-10-09,7,4.5,10.8
2020-10-09,8,4.0,10.4
2020-10-09,9,2.8,7.1
2020-10-09,10,2.4,6.2
2020-10-09,11,2.7,6.8
2020-10-09,12,2.6,6.4
2020-10-09,13,2.5,6.4
2020-10-09,14,3.7,8.7
2020-10-09,15,2.5,6.3
2020-10-09,16,2.6,6.0
2020-10-09,17,3.4,7.8
2020-10-09,18,5.4,10.9
2020-10-09,19,8.4,16.0
2020-10-09,20,11.2,19.4
2020-10-09,21,7.7,15.2
2020-10-09,22,6.2,13.6
2020-10-09,23,5.3,11.9
2020-10-10,0,4.2,10.3
2020-10-10,1,3.9,9.8
2020-10-10,2,4.1,9.8
2020-10-10,3,4.6,10.6
2020-10-10,4,4.6,10.9
2020-10-10,5,7.9,18.4
2020-10-10,6,6.4,14.4
2020-10-10,7,3.8,9.4
2020-10-10,8,3.4,8.2
2020-10-10,9,3.5,8.1
2020-10-10,10,3.6,9.0
2020-10-10,11,3.2,7.7
2020-10-10,12,2.9,7.0
2020-10-10,13,3.0,6.9
2020-10-10,14,3.2,7.3
2020-10-10,15,3.4,7.6
2020-10-10,16,4.3,10.1
2020-10-10,17,4.9,10.7
2020-10-10,18,13.5,13.3
2020-10-10,19,82.2,41.8
2020-10-10,20,25.9,15.4
2020-10-10,21,16.8,13.2
2020-10-10,22,15.3,15.6
2020-10-10,23,12.3,14.4
2020-10-11,0,12.8,14.9
2020-10-11,1,7.1,13.3
2020-10-11,2,7.4,14.1
2020-10-11,3,6.1,13.7
2020-10-11,4,8.4,17.7
2020-10-11,5,11.6,20.9
2020-10-11,6,8.0,15.8
2020-10-11,7,5.3,11.4
2020-10-11,8,4.4,9.2
2020-10-11,9,3.5,8.0
2020-10-11,10,3.5,7.9
2020-10-11,11,4.4,9.2
2020-10-11,12,4.8,10.2
2020-10-11,13,4.1,8.9
2020-10-11,14,3.2,7.4
2020-10-11,15,3.6,8.3
2020-10-11,16,5.2,11.1
2020-10-11,17,23.4,29.1
2020-10-11,18,27.5,30.2
2020-10-11,19,23.0,24.8
2020-10-11,20,10.6,21.7
2020-10-11,21,7.8,15.4
2020-10-11,22,7.9,15.6
2020-10-11,23,7.1,13.4
2020-10-12,0,6.4,13.3
2020-10-12,1,4.7,10.4
2020-10-12,2,5.6,12.4
2020-10-12,3,8.2,16.1
2020-10-12,4,15.8,23.2
2020-10-12,5,17.3,29.8
2020-10-12,6,15.4,25.9
2020-10-12,7,6.5,14.8
2020-10-12,8,4.5,10.0
2020-10-12,9,3.7,8.2
2020-10-12,10,4.0,9.7
2020-10-12,11,6.9,10.5
2020-10-12,12,8.8,13.2
2020-10-12,13,28.6,16.7
2020-10-12,14,10.1,13.6
2020-10-12,15,18.4,17.4
2020-10-12,16,13.1,19.6
2020-10-12,17,19.0,18.9
2020-10-12,18,21.6,21.3
2020-10-12,19,17.2,19.1
2020-10-12,20,13.7,23.0
2020-10-12,21,10.9,21.2
2020-10-12,22,10.5,19.1
2020-10-12,23,16.1,15.2
2020-10-13,0,16.6,16.4
2020-10-13,1,5.8,13.4
2020-10-13,2,18.8,20.6
2020-10-13,3,31.4,34.8
2020-10-13,4,10.0,24.4
2020-10-13,5,6.7,17.4
2020-10-13,6,5.5,13.0
2020-10-13,7,4.1,11.9
2020-10-13,8,13.5,25.7
2020-10-13,9,15.9,21.3
2020-10-13,10,14.6,21.0
2020-10-13,11,14.2,22.3
2020-10-13,12,16.5,20.0
2020-10-13,13,20.6,18.7
2020-10-13,14,22.5,16.2
2020-10-13,15,24.0,20.0
2020-10-13,16,8.7,21.1
2020-10-13,17,13.2,26.6
2020-10-13,18,16.9,28.6
2020-10-13,19,22.5,30.4
2020-10-13,20,62.7,33.9
2020-10-13,21,58.1,31.4
2020-10-13,22,30.9,19.2
2020-10-13,23,26.1,20.1
2020-10-14,0,6.8,13.2
2020-10-14,1,3.9,9.9
2020-10-14,2,5.4,13.7
2020-10-14,3,7.0,17.9
2020-10-14,4,8.2,19.0
2020-10-14,5,13.5,31.3
2020-10-14,6,7.7,19.4
2020-10-14,7,69.3,44.4
2020-10-14,8,51.7,28.3
2020-10-14,9,48.5,26.2
2020-10-14,10,52.7,28.3
2020-10-14,11,31.2,20.4
2020-10-14,12,28.7,17.1
2020-10-14,13,30.0,18.1
2020-10-14,14,34.8,20.8
2020-10-14,15,24.6,18.0
2020-10-14,16,66.3,34.3
2020-10-14,17,61.1,32.3
2020-10-14,18,41.7,24.8
2020-10-14,19,57.6,31.0
2020-10-14,20,30.6,23.1
2020-10-14,21,10.5,22.6
2020-10-14,22,11.2,23.8
2020-10-14,23,11.9,25.4
2020-10-15,0,6.5,15.5
2020-10-15,1,7.3,15.7
2020-10-15,2,14.0,24.4
2020-10-15,3,11.6,23.6
2020-10-15,4,12.8,28.5
2020-10-15,5,15.4,34.1
2020-10-15,6,11.7,25.5
2020-10-15,7,20.9,31.2
2020-10-15,8,11.4,15.4
2020-10-15,9,9.8,14.6
2020-10-15,10,9.9,16.2
2020-10-15,11,8.8,15.1
2020-10-15,12,9.5,15.7
2020-10-15,13,19.3,18.2
2020-10-15,14,16.9,16.0
2020-10-15,15,19.6,17.8
2020-10-15,16,19.5,17.6
2020-10-15,17,24.1,32.2
2020-10-15,18,34.0,41.0
2020-10-15,19,35.8,37.5
2020-10-15,20,29.7,33.2
2020-10-15,21,36.4,24.2
2020-10-15,22,28.0,21.5
2020-10-15,23,21.4,20.4
2020-10-16,0,7.7,15.9
2020-10-16,1,18.2,17.0
2020-10-16,2,29.2,25.2
2020-10-16,3,8.9,19.8
2020-10-16,4,9.5,21.8
2020-10-16,5,11.2,26.4
2020-10-16,6,10.7,25.2
2020-10-16,7,31.4,25.1
2020-10-16,8,15.2,23.2
2020-10-16,9,13.0,17.1
2020-10-16,10,5.6,13.4
2020-10-16,11,5.7,13.7
2020-10-16,12,5.1,12.6
2020-10-16,13,4.9,12.5
2020-10-16,14,12.1,19.4
2020-10-16,15,17.0,19.1
2020-10-16,16,35.5,28.0
2020-10-16,17,38.6,32.3
2020-10-16,18,21.0,34.8
2020-10-16,19,26.2,35.5
2020-10-16,20,27.1,42.6
2020-10-16,21,43.4,35.3
2020-10-16,22,60.6,37.4
2020-10-16,23,44.8,31.8
2020-10-17,0,36.2,30.7
2020-10-17,1,14.0,29.3
2020-10-17,2,11.2,26.9
2020-10-17,3,14.5,34.5
2020-10-17,4,14.5,35.1
2020-10-17,5,14.0,33.6
2020-10-17,6,17.3,41.8
2020-10-17,7,38.0,51.7
2020-10-17,8,48.6,60.5
2020-10-17,9,29.4,41.4
2020-10-17,10,39.1,47.2
2020-10-17,11,68.4,39.5
2020-10-17,12,56.2,41.6
2020-10-17,13,40.2,48.0
2020-10-17,14,32.9,40.5
2020-10-17,15,17.6,33.8
2020-10-17,16,45.1,32.3
2020-10-17,17,43.8,34.9
2020-10-17,18,44.9,32.6
2020-10-17,19,56.7,56.6
2020-10-17,20,23.2,27.5
2020-10-17,21,23.1,20.5
2020-10-17,22,38.1,24.0
2020-10-17,23,23.4,23.4
2020-10-18,0,21.4,32.7
2020-10-18,1,13.8,32.3
2020-10-18,2,12.6,29.6
2020-10-18,3,14.3,33.6
2020-10-18,4,14.1,35.8
2020-10-18,5,11.8,27.8
2020-10-18,6,12.1,27.5
2020-10-18,7,9.1,20.6
2020-10-18,8,30.3,23.0
2020-10-18,9,60.1,33.2
2020-10-18,10,39.0,27.1
2020-10-18,11,35.2,23.5
2020-10-18,12,28.5,21.0
2020-10-18,13,32.1,21.4
2020-10-18,14,31.4,21.4
2020-10-18,15,37.8,23.0
2020-10-18,16,24.7,21.1
2020-10-18,17,39.4,23.2
2020-10-18,18,42.8,24.3
2020-10-18,19,39.1,22.3
2020-10-18,20,45.5,25.7
2020-10-18,21,35.8,20.6
2020-10-18,22,23.7,17.1
2020-10-18,23,21.8,17.4
2020-10-19,0,7.5,15.4
2020-10-19,1,5.4,12.6
2020-10-19,2,4.7,11.3
2020-10-19,3,4.9,11.8
2020-10-19,4,6.6,15.4
2020-10-19,5,8.7,20.3
2020-10-19,6,7.2,16.0
2020-10-19,7,17.1,23.6
2020-10-19,8,19.7,23.4
2020-10-19,9,24.2,20.3
2020-10-19,10,32.0,23.5
2020-10-19,11,18.7,18.9
2020-10-19,12,15.9,20.4
2020-10-19,13,15.7,19.0
2020-10-19,14,16.8,21.3
2020-10-19,15,11.5,20.1
2020-10-19,16,20.9,24.7
2020-10-19,17,20.3,20.2
2020-10-19,18,39.2,29.7
2020-10-19,19,20.5,15.3
2020-10-19,20,36.6,21.2
2020-10-19,21,34.5,22.8
2020-10-19,22,28.1,18.3
2020-10-19,23,25.0,17.9
2020-10-20,0,29.7,18.0
2020-10-20,1,12.3,19.1
2020-10-20,2,9.2,18.5
2020-10-20,3,7.8,17.4
2020-10-20,4,8.4,19.4
2020-10-20,5,9.9,21.4
2020-10-20,6,45.4,32.0
2020-10-20,7,11.4,21.0
2020-10-20,8,9.8,23.0
2020-10-20,9,12.1,18.6
2020-10-20,10,20.0,20.2
2020-10-20,11,21.6,19.1
2020-10-20,12,25.4,22.4
2020-10-20,13,17.3,24.8
2020-10-20,14,26.4,24.6
2020-10-20,15,11.9,15.4
2020-10-20,16,49.8,26.4
2020-10-20,17,35.5,25.7
2020-10-20,18,72.4,37.8
2020-10-20,19,65.7,33.7
2020-10-20,20,51.9,28.0
2020-10-20,21,60.0,31.1
2020-10-20,22,39.6,21.6
2020-10-20,23,29.5,16.1
2020-10-21,0,12.8,12.7
2020-10-21,1,5.5,12.5
2020-10-21,2,4.1,10.9
2020-10-21,3,4.7,13.1
2020-10-21,4,5.0,13.5
2020-10-21,5,4.4,11.7
2020-10-21,6,42.3,24.1
2020-10-21,7,3.6,8.5
2020-10-21,8,4.7,10.3
2020-10-21,9,12.9,34.8
2020-10-21,10,7.9,16.2
2020-10-21,11,7.7,18.0
2020-10-21,12,14.2,18.7
2020-10-21,13,8.6,13.9
2020-10-21,14,8.8,14.7
2020-10-21,15,9.8,13.4
2020-10-21,16,7.3,12.0
2020-10-21,17,18.9,19.6
2020-10-21,18,31.9,22.2
2020-10-21,19,71.3,44.8
2020-10-21,20,62.9,40.0
2020-10-21,21,53.2,39.1
2020-10-21,22,54.3,38.2
2020-10-21,23,56.1,39.6
2020-10-22,0,26.0,22.4
2020-10-22,1,16.2,26.6
2020-10-22,2,13.9,28.1
2020-10-22,3,14.2,29.6
2020-10-22,4,12.3,28.8
2020-10-22,5,13.1,29.2
2020-10-22,6,12.0,25.6
2020-10-22,7,40.4,26.1
2020-10-22,8,68.4,35.4
2020-10-22,9,46.7,26.1
2020-10-22,10,25.7,15.9
2020-10-22,11,29.9,18.9
2020-10-22,12,17.9,14.4
2020-10-22,13,12.3,15.5
2020-10-22,14,27.3,16.4
2020-10-22,15,30.4,19.3
2020-10-22,16,26.6,17.0
2020-10-22,17,37.2,21.9
2020-10-22,18,41.2,23.9
2020-10-22,19,41.3,23.8
2020-10-31,9,16.0,33.9
2020-10-31,10,20.1,23.6
2020-10-31,11,36.8,36.7
2020-10-31,12,11.7,15.4
2020-10-31,13,8.8,13.9
2020-10-31,14,14.4,17.8
2020-10-31,15,28.3,29.8
2020-10-31,16,14.5,17.4
2020-10-31,17,19.1,18.0
2020-10-31,18,35.7,23.6
2020-10-31,19,47.3,29.4
2020-10-31,20,60.2,39.0
2020-10-31,21,45.6,36.1
2020-10-31,22,33.8,24.9
2020-10-31,23,28.0,20.3
2020-11-01,0,24.7,20.3
2020-11-01,1,18.8,16.6
2020-11-01,2,15.4,17.0
2020-11-01,3,12.6,14.9
2020-11-01,4,10.8,16.2
2020-11-01,5,10.4,17.4
2020-11-01,6,13.4,20.7
2020-11-01,7,27.0,27.4
2020-11-01,8,14.2,13.8
2020-11-01,9,17.3,16.8
2020-11-01,10,34.4,48.0
2020-11-01,11,21.6,18.8
2020-11-01,12,17.6,19.8
2020-11-01,13,5.0,10.8
2020-11-01,14,4.7,10.6
2020-11-01,15,9.4,17.5
2020-11-01,16,30.3,22.8
2020-11-01,17,49.5,28.1
2020-11-01,18,37.6,23.4
2020-11-01,19,17.3,18.4
2020-11-01,20,34.4,24.2
2020-11-01,21,56.5,33.9
2020-11-01,22,58.8,38.7
2020-11-01,23,22.4,17.0
2020-11-02,0,10.6,16.7
2020-11-02,1,7.1,14.0
2020-11-02,2,6.7,14.3
2020-11-02,3,7.2,14.9
2020-11-02,4,8.8,17.8
2020-11-02,5,9.4,19.5
2020-11-02,6,23.4,32.5
2020-11-02,7,25.4,31.8
2020-11-02,8,20.0,22.8
2020-11-02,9,25.2,22.5
2020-11-02,10,34.4,23.8
2020-11-02,11,35.4,22.8
2020-11-02,12,42.2,27.9
2020-11-02,13,40.9,25.3
2020-11-02,14,37.4,21.8
2020-11-02,15,37.3,25.7
2020-11-02,16,28.1,22.3
2020-11-02,17,34.9,33.2
2020-11-02,18,37.1,35.3
2020-11-02,19,63.0,38.7
2020-11-02,20,49.8,40.6
2020-11-02,21,52.0,36.7
2020-11-02,22,37.9,31.4
2020-11-02,23,34.4,26.9
2020-11-03,0,26.1,25.1
2020-11-03,1,22.3,20.4
2020-11-03,2,19.4,20.2
2020-11-03,3,16.2,17.6
2020-11-03,4,14.7,19.4
2020-11-03,5,16.5,24.4
2020-11-03,6,21.0,33.4
2020-11-03,7,36.9,32.8
2020-11-03,8,55.1,35.6
2020-11-03,9,49.4,35.8
2020-11-03,10,52.2,32.2
2020-11-03,11,50.2,32.4
2020-11-03,12,31.6,22.8
2020-11-03,13,38.9,29.0
2020-11-03,14,42.5,29.2
2020-11-03,15,33.2,20.8
2020-11-03,16,36.2,25.7
2020-11-03,17,36.8,27.4
2020-11-03,18,47.7,36.6
2020-11-03,19,53.7,40.6
2020-11-03,20,58.9,41.6
2020-11-03,21,65.8,42.1
2020-11-03,22,58.1,47.4
2020-11-03,23,31.6,26.4
2020-11-04,0,26.6,21.0
2020-11-04,1,20.9,17.0
2020-11-04,2,19.7,18.2
2020-11-04,3,17.1,20.6
2020-11-04,4,19.2,25.8
2020-11-04,5,18.4,23.6
2020-11-04,6,15.1,23.4
2020-11-04,7,36.4,36.1
2020-11-04,8,15.1,24.3
2020-11-04,9,36.4,36.5
2020-11-04,10,14.4,19.5
2020-11-04,11,71.2,43.6
2020-11-04,12,44.3,29.3
2020-11-04,13,34.9,25.8
2020-11-04,14,19.6,15.7
2020-11-04,15,15.7,17.2
2020-11-04,16,55.7,32.4
2020-11-04,17,10.7,14.9
2020-11-04,18,27.7,17.2
2020-11-04,19,21.5,16.0
2020-11-04,20,15.9,14.5
2020-11-04,21,18.0,15.3
2020-11-04,22,7.9,14.7
2020-11-04,23,4.5,10.1
2020-11-05,0,4.0,10.0
2020-11-05,1,3.6,8.9
2020-11-05,2,3.5,9.1
2020-11-05,3,3.5,8.7
2020-11-05,4,3.4,8.7
2020-11-05,5,4.5,10.7
2020-11-05,6,5.0,11.7
2020-11-05,10,4.2,10.6
2020-11-05,11,3.2,9.0
2020-11-05,12,5.0,12.1
2020-11-05,13,5.0,12.4
2020-11-05,14,6.6,14.5
2020-11-05,15,10.9,18.9
2020-11-05,16,7.4,17.2
2020-11-05,17,3.8,10.6
2020-11-05,18,6.2,14.5
2020-11-05,19,6.8,14.8
2020-11-05,20,9.1,20.6
2020-11-05,21,9.0,18.7
2020-11-05,22,5.9,13.6
2020-11-05,23,6.7,14.9
2020-11-06,0,8.9,18.7
2020-11-06,1,9.3,18.4
2020-11-06,2,9.3,17.6
2020-11-06,3,8.6,16.8
2020-11-06,4,8.1,17.0
2020-11-06,5,7.8,17.2
2020-11-06,6,7.7,16.7
2020-11-06,7,8.2,18.4
2020-11-06,8,7.1,16.2
2020-11-06,9,8.2,18.5
2020-11-06,10,7.1,16.0
2020-11-06,11,6.3,14.4
2020-11-06,12,5.8,12.9
2020-11-06,13,5.5,11.6
2020-11-06,14,6.4,13.9
2020-11-06,15,8.0,14.6
2020-11-06,16,8.7,17.0
2020-11-06,17,7.6,14.9
2020-11-06,18,10.0,17.1
2020-11-06,19,10.3,19.1
2020-11-06,20,11.2,20.4
2020-11-06,21,10.3,18.2
2020-11-06,22,9.5,18.3
2020-11-06,23,7.1,15.6
2020-11-07,0,5.9,12.8
2020-11-07,1,6.1,13.1
2020-11-07,2,5.4,12.0
2020-11-07,3,4.9,11.0
2020-11-07,4,5.9,12.4
2020-11-07,5,6.1,13.3
2020-11-07,6,6.6,13.6
2020-11-07,7,4.6,11.0
2020-11-07,8,4.6,10.5
2020-11-07,9,4.5,10.1
2020-11-07,10,5.5,11.7
2020-11-07,11,6.8,14.9
2020-11-07,12,5.2,11.0
2020-11-07,13,6.9,14.4
2020-11-07,14,7.6,15.4
2020-11-07,15,10.1,16.0
2020-11-07,16,11.8,16.2
2020-11-07,17,12.5,15.0
2020-11-07,18,10.8,16.6
2020-11-07,19,12.3,18.9
2020-11-07,20,9.9,18.3
2020-11-07,21,7.4,15.1
2020-11-07,22,6.9,14.0
2020-11-07,23,6.4,13.0
2020-11-08,0,6.4,13.6
2020-11-08,1,5.4,12.2
2020-11-08,2,4.7,11.7
2020-11-08,3,4.6,11.3
2020-11-08,4,4.3,10.0
2020-11-08,5,3.7,9.3
2020-11-08,6,3.6,8.8
2020-11-08,7,3.4,8.4
2020-11-08,8,2.9,7.7
2020-11-08,9,2.9,7.6
2020-11-08,10,2.6,6.8
2020-11-08,11,2.9,7.6
2020-11-08,12,3.5,8.8
2020-11-08,13,6.2,12.1
2020-11-08,14,8.1,15.4
2020-11-08,15,6.0,12.7
2020-11-08,16,4.9,11.3
2020-11-08,17,4.4,10.5
2020-11-08,18,4.7,11.0
2020-11-11,8,6.7,15.0
2020-11-11,9,4.7,11.4
2020-11-11,10,5.7,13.1
2020-11-11,11,6.4,15.3
2020-11-11,12,5.6,13.4
2020-11-11,13,5.6,13.4
2020-11-11,14,5.3,12.0
2020-11-11,15,6.3,14.2
2020-11-11,16,61.0,31.6
2020-11-11,17,39.8,22.4
2020-11-11,18,64.9,32.9
2020-11-11,19,75.0,40.0
2020-11-11,20,52.8,28.4
2020-11-11,21,60.8,31.4
2020-11-11,22,60.5,31.3
2020-11-11,23,57.5,30.8
2020-11-12,0,39.3,21.8
2020-11-12,1,44.9,24.2
2020-11-12,2,18.8,14.6
2020-11-12,3,11.1,14.6
2020-11-12,4,8.1,15.9
2020-11-12,5,5.7,12.0
2020-11-12,6,6.3,13.9
2020-11-12,7,5.2,11.3
2020-11-12,8,11.2,11.3
2020-11-12,9,58.2,30.6
2020-11-12,10,57.7,29.9
2020-11-12,11,32.0,19.8
2020-11-12,12,39.1,22.2
2020-11-12,13,6.6,12.8
2020-11-12,14,6.6,12.8
2020-11-12,15,8.4,15.2
2020-11-12,16,37.9,25.0
2020-11-12,17,40.2,22.4
2020-11-12,18,41.8,23.1
2020-11-12,19,36.1,21.3
2020-11-12,20,46.7,26.9
2020-11-12,21,35.6,21.7
2020-11-12,22,29.8,17.6
2020-11-12,23,19.1,13.8
2020-11-13,0,12.6,14.5
2020-11-13,1,9.4,14.1
2020-11-13,2,11.2,14.5
2020-11-13,3,9.5,15.0
2020-11-13,4,8.6,16.0
2020-11-13,5,9.1,17.8
2020-11-13,6,9.8,18.7
2020-11-13,7,13.8,19.8
2020-11-13,8,10.2,17.2
2020-11-13,9,15.8,16.2
2020-11-13,10,54.1,28.5
2020-11-13,11,44.0,24.6
2020-11-13,12,38.6,21.3
2020-11-13,13,11.1,10.9
2020-11-13,14,8.5,12.8
2020-11-13,15,38.7,22.5
2020-11-13,16,58.9,30.7
2020-11-13,17,30.8,21.0
2020-11-13,18,26.3,20.6
2020-11-13,19,70.3,37.1
2020-11-13,20,71.4,37.6
2020-11-13,21,73.6,39.1
2020-11-13,22,70.1,37.8
2020-11-13,23,57.0,33.2
2020-11-14,0,58.6,32.3
2020-11-14,1,25.0,15.1
2020-11-14,2,16.2,13.1
2020-11-14,3,12.7,14.8
2020-11-14,4,10.1,15.2
2020-11-14,5,12.2,20.6
2020-11-14,6,15.3,20.1
2020-11-14,7,13.5,17.2
2020-11-14,8,12.9,16.9
2020-11-14,9,13.8,15.8
2020-11-14,10,19.0,19.6
2020-11-14,11,73.2,38.3
2020-11-14,12,51.7,30.1
2020-11-14,13,56.4,31.4
2020-11-14,14,56.5,32.4
2020-11-14,15,50.5,28.7
2020-11-14,16,47.1,27.8
2020-11-14,17,41.3,25.0
2020-11-14,18,22.5,18.4
2020-11-14,19,49.4,29.4
2020-11-14,20,61.2,35.8
2020-11-14,21,69.9,39.6
2020-11-14,22,71.3,40.5
2020-11-14,23,56.5,34.4
2020-11-15,0,51.4,30.0
2020-11-15,1,28.3,18.4
2020-11-15,2,26.1,19.3
2020-11-15,3,20.8,16.7
2020-11-15,4,16.4,15.4
2020-11-15,5,15.4,18.7
2020-11-15,6,22.2,20.2
2020-11-15,7,15.2,19.9
2020-11-15,8,14.4,18.6
2020-11-15,9,13.4,16.8
2020-11-15,10,14.0,16.4
2020-11-15,11,37.9,23.5
2020-11-15,12,83.6,42.9
2020-11-15,13,63.8,33.0
2020-11-15,14,70.5,37.5
2020-11-15,15,47.1,26.8
2020-11-15,16,58.6,36.3
2020-11-15,17,45.0,28.3
2020-11-15,18,42.7,26.5
2020-11-15,19,40.1,23.3
2020-11-15,20,38.5,22.6
2020-11-15,21,37.8,22.5
2020-11-15,22,37.5,22.2
2020-11-15,23,38.7,23.5
2020-11-16,0,41.2,28.2
2020-11-16,1,34.8,22.2
2020-11-16,2,27.3,17.4
2020-11-16,3,23.9,15.1
2020-11-16,4,20.4,15.6
2020-11-16,5,20.8,21.0
2020-11-16,6,23.5,24.5
2020-11-16,7,26.1,24.5
2020-11-16,8,22.3,21.6
2020-11-16,9,19.6,33.6
2020-11-16,10,21.6,47.8
2020-11-16,11,20.3,32.7
2020-11-16,12,17.3,19.8
2020-11-16,13,17.9,18.2
2020-11-16,14,18.1,16.5
2020-11-16,15,18.4,18.8
2020-11-16,16,18.9,15.3
2020-11-16,17,24.0,16.4
2020-11-16,18,31.4,21.8
2020-11-16,19,38.8,28.5
2020-11-16,20,43.4,30.2
2020-11-16,21,45.0,31.7
2020-11-16,22,44.2,32.5
2020-11-16,23,43.0,30.7
2020-11-17,0,41.9,27.1
2020-11-17,1,39.5,27.6
2020-11-17,2,36.9,25.3
2020-11-17,3,34.2,21.9
2020-11-17,4,31.4,20.9
2020-11-17,5,28.5,18.1
2020-11-17,6,26.6,17.3
2020-11-17,7,25.2,19.2
2020-11-17,8,22.8,17.6
2020-11-17,9,22.2,18.3
2020-11-17,10,21.0,16.3
2020-11-17,11,64.7,36.1
2020-11-17,12,80.2,41.2
2020-11-17,13,59.2,32.2
2020-11-17,14,58.4,33.0
2020-11-17,15,40.0,25.6
2020-11-17,16,65.9,34.6
2020-11-17,17,85.7,49.9
2020-11-17,18,88.2,46.4
2020-11-17,19,67.4,35.8
2020-11-17,20,63.0,33.6
2020-11-17,21,61.9,35.0
2020-11-17,22,52.9,29.3
2020-11-17,23,28.4,17.9
2020-11-18,0,28.9,17.6
2020-11-18,1,27.8,17.9
2020-11-18,2,23.1,15.1
2020-11-18,3,19.8,16.4
2020-11-18,4,19.3,17.0
2020-11-18,5,19.6,22.6
